Restaurant,url
Up & Up Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d11779059-Reviews-Up_Up_Restaurant-Ipoh_Kinta_District_Perak.html
Restoran Four Season,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d21333548-Reviews-Restoran_Four_Season-Ipoh_Kinta_District_Perak.html
Sin Meng Kee Products (Vegetarian),https://www.tripadvisor.com.my/Restaurant_Review-g298298-d14214997-Reviews-Sin_Meng_Kee_Products_Vegetarian-Ipoh_Kinta_District_Perak.html
Kim Bali,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d1068372-Reviews-Kim_Bali-Ipoh_Kinta_District_Perak.html
Soon Yuen Dim Sum Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d17379673-Reviews-Soon_Yuen_Dim_Sum_Restaurant-Ipoh_Kinta_District_Perak.html
Restoran Sun Fei Kee,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d17721280-Reviews-Restoran_Sun_Fei_Kee-Ipoh_Kinta_District_Perak.html
Happy Ghost 2.0,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d21169954-Reviews-Happy_Ghost_2_0-Ipoh_Kinta_District_Perak.html
Kikilalat,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d20910331-Reviews-Kikilalat-Ipoh_Kinta_District_Perak.html
Restaurant Fay Loo,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d9813420-Reviews-Restaurant_Fay_Loo-Ipoh_Kinta_District_Perak.html
Little Tiger Char Koey Teow,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d19933410-Reviews-Little_Tiger_Char_Koey_Teow-Ipoh_Kinta_District_Perak.html
